
16929,1518,3220,
17081,1494,3246,
17137,1495,3225,
16879,1522,3222,
16982,1513,3272,
16883,1494,3311,
16860,1535,3266,
16854,1529,3250,
17008,1523,3272,
16823,1533,3232,
17071,1533,3256,
16918,1509,3296,
17197,1572,3273,
16878,1493,3235,
16911,1540,3256,
16926,1525,3253,
17031,1546,3246,
16935,1512,3261,
17201,1530,3284,
16955,1581,3244,
17026,1502,3183,
16840,1540,3273,
17071,1511,3286,
17182,1499,3232,
16942,1620,3364,
16838,1501,3276,
16926,1553,3233,
16992,1518,3228,
16896,1518,3261,
16969,1534,3291,
17031,1530,3253,
16859,1521,3307,
17294,1530,3227,
16879,1530,3207,
16981,1525,3219,
16801,1511,3258,
16949,1498,3359,
16893,1534,3267,
16844,1542,3320,
16925,1539,3227,
17054,1621,3353,
16968,1532,3221,
16985,1524,3235,
17017,1491,3248,
17093,1552,3264,
17382,1520,3372,
16942,1534,3229,
17052,1519,3252,
16824,1535,3272,
16919,1533,3271,
17100,1498,3253,
16877,1530,3249,
17100,1553,3198,
16910,1506,3228,
16936,1528,3323,
16954,1526,3287,
16966,1547,3252,
16980,1532,3321,
17189,1531,3257,
16969,1519,3246,
16953,1518,3283,
17003,1538,3234,
16902,1667,3359,
16944,1505,3531,
17282,1521,3263,
16934,1530,3277,
17016,1654,3351,
16992,1552,3238,
16859,1529,3263,
16942,1507,3237,
16934,1527,3232,
16938,1611,3243,
17323,1535,3179,
17256,1542,3265,
16891,1505,3281,
17073,1511,3240,
16953,1510,3289,
16918,1527,3244,
17198,1512,3240,
16985,1520,3270,
16944,1540,3244,
16913,1512,3318,
17215,1531,3304,
16910,1510,3269,
16984,1533,3275,
16906,1517,3223,
17183,1532,3297,
16935,1509,3253,
16874,1514,3295,
16971,1555,3250,
17003,1530,3240,
17206,1549,3245,
17042,1507,3179,
17165,1547,3201,
16820,1520,3263,
16910,1547,3276,
17034,1526,3260,
16839,1524,3232,
17035,1521,3228,
16878,1505,3258,
17005,1515,3267,
16909,1534,3260,
16897,1548,3245,
16918,1521,3265,
16959,1547,3253,
17302,1612,3333,
17297,1567,3190,
16881,1512,3233,
16927,1552,3233,
16970,1528,3296,
16876,1523,3238,
16866,1521,3240,
16814,1534,3232,
16990,1541,3252,
16971,1527,3239,
16899,1521,3274,
16969,1523,3277,
16907,1534,3283,
16989,1516,3267,
16877,1535,3256,
16937,1748,3308,
16900,1515,3248,
16984,1612,3433,
17118,1547,3266,
17040,1529,3430,
16984,1507,3237,
16992,1471,3258,
16917,1528,3247,
16854,1513,3232,
17060,1532,3268,
16987,1509,3361,
17079,1529,3259,
17002,1493,3230,
16907,1529,3244,
16923,1533,3217,
16885,1550,3276,
16941,1514,3337,
16951,1511,3232,
16975,1536,3280,
17028,1522,3281,
16890,1510,3308,
16951,1532,3257,
17044,1526,3239,
17266,1530,3201,
16968,1499,3270,
16933,1516,3242,
17067,1611,3331,
17152,1553,3250,
17076,1518,3313,
16947,1517,3323,
17194,1544,3230,
16883,1507,3250,
16946,1503,3228,
16994,1532,3269,
16982,1522,3271,
16991,1512,3252,
16894,1496,3229,
16991,1567,3250,
16996,1527,3195,
17193,1559,3241,
16993,1531,3262,
17188,1606,3278,
16876,1530,3280,
17044,1513,3229,
16843,1502,3240,
16977,1527,3311,
16927,1514,3287,
17202,1532,3208,
16882,1525,3268,
16900,1549,3273,
17004,1557,3287,
17036,1522,3252,
16907,1508,3296,
16885,1517,3234,
16923,1528,3320,
16859,1530,3269,
16924,1528,3204,
16888,1535,3254,
16973,1506,3231,
16963,1540,3379,
16811,1520,3253,
17333,1543,3239,
17358,1531,3254,
16905,1520,3240,
17057,1506,3241,
17001,1521,3253,
16893,1515,3269,
16906,1507,3257,
16971,1539,3259,
16971,1537,3273,
17532,1539,3246,
16898,1522,3406,
16893,1487,3247,
17097,1522,3349,
16935,1521,3269,
16958,1502,3219,
17391,1512,3304,
17051,1544,3222,
16910,1589,3264,
17094,1542,3345,
17022,1577,3255,
16861,1519,3239,
17318,1575,3335,
17332,1650,3410,
16952,1565,3300,
17083,1478,3249,
16890,1510,3252,
16889,1541,3253,
16982,1547,3193,
16938,1526,3270,
17067,1542,3219,
16953,1677,3275,
16865,1528,3292,
17049,1532,3265,
17329,1532,3185,
16992,1545,3441,
17014,1544,3278,
16962,1520,3276,
17048,1497,3256,
17053,1512,3276,
16996,1513,3230,
16902,1511,3270,
17194,1571,3337,
16994,1520,3258,
16902,1525,3272,
16968,1556,3268,
16814,1537,3218,
16961,1501,3237,
16918,1503,3275,
16897,1493,3279,
16882,1503,3234,
17216,1575,3223,
16987,1523,3282,
16896,1509,3262,
17192,1518,3240,
17123,1551,3236,
16926,1555,3394,
17154,1510,3246,
17036,1494,3222,
16919,1571,3178,
16827,1519,3254,
17113,1496,3219,
16887,1511,3258,
16902,1512,3261,
16886,1520,3262,
17125,1526,3223,
16922,1533,3274,
16887,1532,3258,
17176,1599,3249,
17000,1555,3243,
16938,1537,3266,
16897,1555,3247,
16825,1507,3386,
17004,1532,3230,
16927,1530,3286,
16968,1510,3245,
16985,1550,3291,
17106,1504,3318,
17042,1517,3242,
17209,1550,3329,
16994,1539,3251,
16861,1530,3211,
16874,1510,3244,
17012,1535,3233,
17172,1542,3237,
16974,1550,3239,
16979,1508,3367,
16905,1516,3251,
17057,1558,3247,
16972,1520,3234,
16997,1512,3273,
16954,1517,3264,
16952,1532,3262,
16937,1571,3297,
16902,1476,3216,
16917,1512,3240,
16888,1500,3167,
17028,1560,3273,
16949,1518,3250,
16988,1527,3227,
16959,1554,3238,
16900,1525,3290,
17082,1546,3309,
16952,1540,3289,
17001,1529,3249,
16932,1572,3386,
16946,1506,3241,
16939,1522,3209,
17171,1534,3313,
17172,1521,3255,
16842,1511,3262,
17154,1572,3268,
16896,1542,3261,
16860,1566,3267,
16943,1526,3237,
17008,1542,3272,
16897,1538,3276,
16900,1517,3253,
16860,1536,3225,
16915,1506,3195,
16877,1525,3238,
16964,1553,3265,
17052,1644,3231,
16956,1535,3253,
16893,1519,3242,
16963,1525,3220,
16950,1551,3296,
17040,1576,3332,
16919,1516,3246,
16818,1507,3235,
17011,1553,3252,
17178,1550,3214,
17446,1564,3255,
16981,1526,3233,
17081,1527,3303,
16851,1522,3192,
16989,1516,3250,
17068,1542,3249,
17040,1538,3244,
16979,1533,3307,
16909,1526,3278,
16903,1524,3230,
17081,1508,3172,
17671,1522,3310,
17000,1539,3231,
16913,1551,3265,
17234,1584,3328,
16997,1517,3260,
17008,1525,3227,
17176,1487,3353,
16864,1527,3271,
17030,1509,3256,
16936,1567,3279,
16902,1518,3225,
16924,1525,3241,
16996,1507,3268,
16981,1527,3260,
16911,1535,3231,
17003,1523,3248,
16894,1521,3215,
16903,1517,3243,
16915,1528,3209,
16862,1547,3278,
16860,1530,3243,
16923,1531,3266,
16857,1531,3224,
16937,1552,3279,
16993,1516,3227,
16971,1551,3255,
17053,1526,3170,
16942,1528,3239,
17023,1525,3240,
16884,1519,3241,
16928,1535,3248,
16927,1517,3255,
16872,1521,3266,
16906,1535,3283,
16979,1500,3220,
16978,1514,3225,
16935,1493,3251,
16851,1519,3272,
17197,1578,3180,
16981,1550,3270,
16994,1532,3402,
17179,1523,3223,
16959,1534,3233,
17048,1523,3262,
16839,1507,3254,
17085,1537,3246,
16968,1508,3240,
16927,1541,3208,
17050,1555,3344,
16915,1532,3248,
16908,1518,3440,
16985,1537,3242,
16916,1606,3352,
17013,1529,3331,
16987,1535,3243,
16864,1511,3233,
16809,1507,3272,
17019,1515,3291,
16892,1519,3263,
16904,1551,3233,
17777,1635,3247,
17498,1504,3265,
17594,1563,3338,
17153,1579,3270,
17309,1577,3233,
17645,1572,3316,
16936,1514,3228,
16896,1537,3217,
16901,1506,3241,
16893,1543,3246,
17202,1518,3228,
16838,1528,3273,
17059,1553,3214,
17011,1527,3250,
16841,1501,3255,
16980,1538,3209,
16911,1513,3224,
16901,1534,3265,
17017,1497,3266,
16996,1535,3273,
17000,1542,3284,
16941,1517,3232,
16964,1524,3221,
16876,1526,3220,
16906,1534,3286,
16933,1531,3273,
16972,1535,3247,
17003,1523,3227,
17057,1503,3216,
16985,1526,3249,
17107,1531,3185,
16910,1523,3286,
16989,1542,3226,
16900,1528,3215,
16906,1553,3241,
17096,1531,3236,
17078,1538,3405,
16942,1529,3258,
16943,1523,3248,
17068,1529,3166,
16881,1508,3300,
17216,1553,3140,
16787,1533,3271,
17215,1491,3267,
17054,1630,3370,
16924,1508,3233,
16843,1503,3198,
16894,1518,3342,
16844,1482,3210,
16982,1506,3267,
16975,1524,3277,
16855,1516,3236,
16995,1556,3226,
17007,1550,3254,
16960,1545,3247,
16972,1517,3255,
16894,1590,3394,
16899,1538,3234,
17070,1503,3248,
17650,1534,3254,
17028,1537,3267,
17294,1522,3273,
16944,1536,3261,
16953,1531,3243,
17221,1545,3232,
17102,1569,3318,
16979,1534,3277,
16809,1485,3292,
16925,1533,3203,
16931,1498,3225,
16867,1536,3260,
16940,1540,3238,
16914,1525,3236,
17043,1579,3263,
16867,1521,3214,
16930,1522,3247,
16914,1516,3234,
16924,1517,3262,
16963,1491,3218,
16846,1579,3430,
16984,1520,3329,
16990,1487,3245,
16931,1507,3249,
17232,1500,3313,
16964,1519,3212,
17517,1563,3255,
16985,1539,3250,
17454,1548,3301,
17031,1578,3247,
16907,1520,3212,
17011,1541,3298,
16845,1510,3243,
16997,1540,3244,
16969,1517,3229,
17036,1526,3236,
17089,1525,3239,
17035,1562,3247,
17061,1521,3245,
17126,1512,3242,
16915,1520,3278,
16968,1533,3188,
16948,1526,3236,
16891,1535,3264,
16950,1515,3205,
17152,1540,3341,
16929,1522,3226,
17005,1556,3281,
16923,1678,3289,
17035,1494,3248,
16819,1535,3255,
17002,1629,3236,
16968,1538,3339,
16968,1529,3276,
16941,1558,3261,
17061,1531,3260,
16861,1500,3222,
17491,1554,3380,
16998,1514,3252,
17019,1522,3239,
16848,1518,3259,
16978,1539,3208,
17065,1513,3251,
16961,1555,3252,
16895,1565,3255,
16855,1531,3222,
16906,1527,3244,
16906,1524,3267,
16845,1526,3235,
17058,1537,3230,
17019,1516,3198,
17350,1566,3263,
16915,1483,3249,
17010,1547,3260,
16990,1541,3252,
17034,1522,3239,
16975,1568,3233,
16996,1512,3327,
16879,1523,3275,
16864,1527,3242,
17213,1540,3235,
16921,1551,3233,
16995,1507,3195,
17260,1548,3261,
17105,1518,3245,
16921,1513,3264,
17013,1513,3262,
16870,1527,3306,
17459,1585,3279,
17076,1632,3197,
17016,1532,3222,
16915,1540,3265,
17289,1570,3278,
16976,1503,3229,
16901,1548,3282,
16892,1537,3224,
17030,1536,3279,
16909,1541,3212,
17234,1574,3248,
17071,1572,3267,
16852,1485,3295,
17282,1535,3298,
16843,1542,3241,
17003,1635,3290,
16908,1523,3234,
16977,1488,3259,
16881,1529,3273,
17029,1548,3211,
17100,1555,3258,
16909,1523,3255,
17028,1519,3229,
16855,1506,3228,
16924,1550,3224,
17000,1503,3343,
18070,1528,3241,
16886,1501,3290,
16957,1523,3274,
17579,1663,3428,
16875,1522,3241,
16885,1502,3262,
17498,1516,3312,
16920,1546,3217,
16920,1508,3247,
17102,1551,3318,
16875,1530,3251,
16960,1521,3227,
16888,1540,3249,
17022,1509,3238,
16932,1539,3208,
16915,1509,3238,
16912,1515,3269,
16987,1522,3266,
17106,1542,3206,
16916,1636,3397,
16870,1512,3237,
17072,1509,3267,
16936,1520,3234,
16908,1530,3239,
17077,1522,3332,
16991,1534,3258,
16991,1537,3262,
17187,1518,3178,
17099,1517,3258,
16842,1552,3278,
16937,1520,3281,
16873,1545,3194,
17182,1544,3242,
16927,1509,3265,
16877,1512,3230,
16948,1531,3257,
16944,1515,3254,
17255,1553,3276,
16917,1584,3246,
16984,1532,3219,
17024,1538,3304,
17035,1588,3254,
17096,1581,3382,
16856,1509,3266,
16815,1533,3220,
16921,1518,3275,
17640,1524,3270,
16918,1518,3361,
16958,1519,3220,
17007,1490,3292,
16867,1485,3237,
17033,1496,3289,
16878,1540,3292,
17254,1619,3163,
16899,1548,3248,
16895,1567,3334,
16879,1519,3225,
16972,1571,3267,
17345,1531,3253,
17093,1473,3245,
16878,1503,3222,
17271,1538,3266,
16873,1506,3276,
17001,1536,3252,
17106,1503,3165,
17071,1522,3317,
16967,1542,3261,
16921,1554,3253,
16905,1496,3305,
16928,1517,3245,
17038,1514,3266,
16965,1511,3237,
16963,1522,3269,
16979,1594,3336,
16924,1494,3185,
17034,1520,3279,
17005,1502,3272,
16912,1504,3283,
17059,1556,3267,
16959,1551,3244,
17201,1537,3288,
17083,1527,3222,
16836,1522,3237,
16909,1540,3353,
17202,1523,3269,
16936,1525,3262,
16898,1506,3254,
16986,1519,3233,
16922,1506,3229,
17852,1528,3370,
17430,1519,3312,
16994,1540,3330,
16832,1542,3252,
16963,1522,3251,
16874,1523,3273,
16930,1501,3256,
16897,1500,3258,
17020,1506,3282,
17143,1511,3231,
16878,1535,3243,
16919,1521,3230,
16866,1520,3293,
16920,1538,3292,
17067,1535,3269,
17021,1505,3267,
17421,1557,3311,
17039,1504,3256,
16894,1524,3251,
16936,1522,3240,
16891,1521,3241,
16960,1527,3253,
16966,1532,3221,
16961,1528,3276,
17142,1530,3263,
16987,1510,3249,
16850,1506,3282,
17016,1485,3249,
16813,1531,3249,
16917,1662,3352,
17013,1551,3270,
16955,1533,3236,
16918,1522,3261,
16927,1500,3209,
16984,1530,3348,
16909,1511,3234,
16918,1528,3262,
17137,1503,3235,
17206,1511,3198,
16942,1533,3253,
16883,1514,3198,
16912,1546,3257,
16974,1523,3264,
16947,1558,3248,
17087,1548,3240,
16894,1526,3209,
17002,1534,3266,
16970,1541,3258,
17073,1583,3357,
17053,1507,3192,
16939,1511,3231,
16973,1524,3294,
17176,1533,3237,
16971,1539,3273,
16999,1535,3235,
16928,1537,3261,
17016,1540,3259,
16923,1514,3229,
16985,1529,3240,
16873,1519,3258,
16907,1526,3251,
16955,1588,3298,
16876,1543,3218,
16997,1514,3258,
17315,1535,3218,
16891,1521,3274,
16954,1500,3239,
17527,1524,3219,
16964,1512,3299,
16888,1518,3236,
16883,1537,3248,
17066,1541,3248,
16922,1510,3254,
16886,1527,3271,
17280,1521,3239,
16859,1493,3241,
17099,1547,3255,
16915,1518,3270,
16942,1530,3257,
16927,1535,3224,
16920,1531,3225,
17260,1545,3290,
16937,1506,3214,
17330,1556,3240,
16928,1502,3267,
16880,1523,3226,
16974,1520,3236,
16817,1628,3342,
16913,1525,3229,
16887,1554,3258,
16942,1541,3207,
16998,1523,3233,
17201,1548,3232,
17140,1539,3243,
16909,1495,3261,
16916,1518,3237,
16958,1531,3255,
17150,1537,3240,
17028,1515,3254,
16855,1518,3250,
16976,1536,3232,
17009,1497,3261,
16985,1537,3258,
16905,1502,3255,
16906,1521,3288,
16895,1525,3263,
17040,1505,3203,
17374,1540,3347,
16995,1516,3247,
16943,1539,3317,
16850,1532,3259,
17324,1524,3265,
16944,1508,3327,
16911,1523,3254,
16918,1528,3236,
16917,1511,3271,
17093,1531,3328,
16881,1516,3316,
16981,1505,3270,
17002,1536,3243,
16925,1517,3263,
16947,1532,3284,
17053,1529,3249,
16990,1543,3230,
16911,1528,3278,
16880,1507,3270,
17041,1521,3273,
16902,1520,3271,
16992,1519,3257,
17056,1541,3143,
17008,1510,3201,
16844,1514,3234,
16871,1507,3230,
17018,1517,3233,
17002,1529,3327,
16885,1498,3242,
16905,1518,3239,
16966,1517,3269,
16882,1534,3226,
17053,1513,3169,
16800,1524,3254,
16984,1508,3233,
16875,1509,3272,
17323,1565,3262,
16940,1544,3266,
17001,1506,3271,
17427,1545,3221,
16952,1533,3271,
16889,1542,3234,
17248,1508,3251,
16937,1543,3292,
16993,1528,3242,
16942,1506,3236,
16964,1524,3251,
17006,1543,3236,
16955,1521,3261,
17425,1541,3174,
17264,1504,3293,
16901,1544,3244,
16954,1517,3219,
16814,1501,3312,
17073,1547,3255,
17131,1515,3247,
16882,1510,3283,
17013,1545,3264,
16943,1489,3249,
16891,1503,3258,
17029,1535,3226,
16961,1663,3294,
17163,1533,3338,
16976,1535,3241,
16929,1529,3283,
16923,1513,3239,
16994,1532,3251,
16893,1504,3253,
17093,1521,3163,
16962,1492,3253,
16938,1554,3238,
16921,1569,3262,
16967,1541,3235,
16887,1518,3240,
16971,1526,3263,
17024,1524,3245,
16960,1512,3260,
16932,1504,3263,
16906,1530,3307,
16947,1476,3244,
16994,1537,3282,
16879,1527,3250,
16907,1497,3239,
17118,1570,3273,
16911,1520,3248,
17004,1526,3218,
16893,1533,3252,
16795,1503,3274,





20448,1835,4558,
20692,1862,3838,
20436,1808,3801,
20805,1903,3837,
20657,1861,3798,
20651,1867,3811,
20617,1976,3780,
20315,1847,3796,
20449,1806,3798,
20504,1759,3818,
20373,1833,3822,
20694,1909,3788,
20876,1829,3906,
20821,1831,4028,
20885,1815,3875,
20976,1830,3800,
20725,1823,3945,
20892,1806,3894,
20565,1890,3890,
20660,1864,3853,
20829,1782,3798,
20472,1839,3908,
20327,1818,3879,
20545,1819,3831,
20687,1803,3889,
20617,1823,3974,
20435,1834,3804,
20378,1861,3818,
20732,1853,3780,
20346,1819,3793,
20361,1815,3768,
20440,1833,3776,
20816,1806,3840,
20485,1859,3826,
20374,1834,3781,
20375,1854,3779,
20369,1840,3769,
20310,1817,3772,
20470,1823,3912,
20621,1807,3873,
20348,1811,3757,
20633,1831,3870,
20326,1801,3897,
20365,1822,3783,
20258,1821,3771,
20295,1829,3786,
20275,1825,3793,
20459,1829,3786,
20317,1834,3784,
20373,1841,3770,
20395,1845,3774,
20250,1820,3855,
20307,1820,3787,
20542,1938,3783,
20438,1796,3746,
20695,1835,3772,
20420,1850,3794,
20444,1841,3783,
20364,1816,3769,
20469,1821,3832,
20326,1844,3792,
20357,1824,3829,
20320,1825,3777,
20325,1824,3795,
20443,1804,3883,
20633,1828,3819,
20355,1853,3779,
20379,1837,3771,
20417,1814,3817,
20350,1847,3757,
20411,1852,3789,
20304,1834,3787,
20468,1854,3778,
20407,1831,3845,
20447,1822,3785,
20405,1802,3816,
20225,1857,3769,
20283,1808,3773,
20296,1826,3779,
20369,1826,3789,
20307,1840,3759,
20293,1866,3822,
20310,1848,3832,
20355,1822,3762,
20392,1815,3826,
20265,1819,3860,
20470,1835,3770,
20301,1785,3776,
20435,1784,3851,
20442,1826,3764,
20523,1819,3775,
20401,1839,3783,
20406,1837,3788,
20333,1878,3786,
20364,1806,3761,
20400,1869,3794,
20612,1872,3836,
20454,1847,3755,
20373,1827,3800,
20457,1806,3772,
20356,1836,3787,
20327,1810,3799,
20269,1828,3766,
20447,1834,3863,
20356,1827,3824,
20366,1825,3756,
20422,1827,3859,
20404,1858,3777,
20300,1826,3863,
20507,1838,3807,
20523,1826,3811,
20345,1823,3773,
20698,1868,3842,
20541,1845,3865,
20409,1839,3829,
20407,1854,3817,
20576,1804,3755,
20481,1842,3812,
20385,1835,3916,
20387,1836,3780,
20322,1848,3807,
20341,1818,3888,
20349,1812,3784,
20539,1814,3816,
20426,1837,3786,
20403,1821,3805,
20443,1826,3787,
20339,1824,3811,
20354,1840,3812,
20498,1875,3799,
20373,1836,3774,
20348,1833,3818,
20458,1823,3775,
20417,1823,3788,
20371,1920,3848,
20437,1858,3836,
20484,1822,3844,
20556,1835,3781,
21115,1858,3768,
20340,1882,3771,
20483,1824,3797,
20459,1930,3843,
20328,1831,3751,
20550,1870,3838,
20410,1859,3796,
20583,1814,3896,
20365,1822,3837,
20563,1833,3829,
20365,1846,3803,
20331,1833,3784,
20379,1835,3789,
20367,1839,3836,
20402,1843,3847,
20345,1810,3812,
20569,1843,3817,
20532,1827,3836,
20308,1817,3767,
20567,1828,3767,
20508,1884,3792,
20458,1851,3846,
20317,1856,3814,
20442,1836,3799,
20431,1835,3778,
20318,1843,3757,
20432,1837,3775,
20521,1802,3767,
20423,1808,3781,
20306,1827,3785,
20442,1838,3858,
20442,1844,3784,
20476,1811,3780,
20561,1833,3792,
20399,1830,3780,
20388,1801,3795,
20476,1866,3834,
20765,1798,3830,
20563,1860,3795,
20301,1852,3800,
20321,1811,3772,
20298,1938,3804,
20325,1809,3786,
20330,1828,3836,
20423,1811,3798,
20426,1818,3805,
20411,1809,3886,
20415,1800,3767,
20376,1813,3781,
20400,1810,3785,
20307,1819,3807,
20443,1828,3852,
20333,1837,3831,
20307,1823,3768,
20369,1826,3782,
20454,1785,3849,
20388,1818,3800,
20269,1824,3771,
20623,1910,3770,
20373,1857,3900,
20328,1852,3799,
20356,1833,3783,
20280,1813,3796,
20478,1843,3754,
20508,1829,3813,
20341,1828,3791,
20447,1855,3865,
20618,1828,3822,
20396,1846,3784,
20323,1845,3801,
20322,1841,3867,
20338,1807,3793,
20336,1839,3778,
20622,1834,3859,
20259,1813,3787,
20302,1842,3807,
20521,1809,3790,
20363,1813,3760,
20420,1856,3810,
20366,1819,3770,
20282,1846,3779,
20407,1814,3823,
20381,1816,3799,
20330,1821,3794,
20267,1836,3777,
20525,1840,3856,
20372,1755,3843,
20325,1800,3787,
20500,1862,3879,
20347,1872,3775,
20339,1818,3841,
20283,1859,3789,
20548,1808,3894,
20392,1817,3830,
20389,1821,3882,
20390,1844,3809,
20415,1808,3800,
20570,1842,3789,
20386,1854,3791,
20421,1820,3805,
20481,1807,3773,
20317,1843,3791,
20287,1796,3807,
20377,1841,3863,
20408,1831,3789,
20386,1914,3765,
20293,1832,3801,
20391,1839,3801,
20340,1810,3783,
20606,1826,3849,
20487,1831,3878,
20572,1828,3880,
20431,1813,3807,
20408,1794,3774,
20390,1830,3777,
20332,1859,3798,
23507,7191,12434,
20473,1838,3808,
20430,1831,3851,
20383,1819,3858,
20369,1823,3802,
20371,1842,3792,
20422,1837,3844,
20483,1839,3826,
20307,1799,3798,
20576,1824,3838,
20288,1830,3799,
20403,1834,3892,
20606,1801,3800,
20583,1788,3770,
20605,1880,3789,
20548,1904,3837,
20284,1797,3787,
20477,1862,3819,
20363,1843,3860,
20557,1834,3774,
20334,1848,3812,
20362,1835,3803,
20528,1826,3840,
20484,1876,3957,
20524,1836,3798,
20578,1803,3890,
20462,1802,3802,
20347,1843,3810,
20573,1831,3857,
20311,1840,3786,
20485,1853,3800,
20478,1823,3761,
20584,1849,3792,
20467,1843,3784,
20314,1819,3776,
20501,1847,3772,
20364,1816,3835,
20586,1812,3803,
20316,1822,3902,
20296,1762,3768,
20405,1845,3899,
20403,1822,3776,
20285,1827,3806,
20290,1814,3780,
20405,1811,3895,
20401,1774,3781,
20331,1816,3784,
20396,1847,3797,
20383,1839,3818,
20437,1836,3834,
20407,1835,3811,
20466,1815,3796,
20392,1839,3755,
20284,1816,3820,
20326,1787,3804,
20385,1820,3761,
20404,1824,3863,
20387,1806,3807,
20431,1844,3850,
20328,1792,3841,
20366,1823,3776,
20365,1830,3823,
20419,1861,3826,
20657,1849,3840,
20610,1865,3810,
20431,1819,3792,
20399,1897,3773,
20449,1786,3767,
20475,1800,3808,
20365,1833,3810,
20451,1827,3822,
20379,1833,3784,
20379,1852,3779,
20320,1830,3820,
20379,1823,3822,
20445,1817,3875,
20310,1862,3801,
20380,1799,3785,
20460,1849,3782,
20311,1836,3827,
20394,1842,3785,
20291,1803,3801,
20271,1831,3755,
20356,1808,3774,
20310,1828,3861,
20380,1813,3871,
20370,1824,3765,
20326,1815,3771,
20491,1819,3785,
20489,1823,3813,
20341,1828,3773,
20559,1840,3772,
20415,1852,3779,
20633,1822,3763,
20553,1821,3793,
20340,1832,3791,
20481,1828,3791,
20503,1851,3798,
20281,1809,3824,
20453,1833,3809,
20299,1815,3826,
20415,1820,3821,
20456,1817,3783,
20338,1843,3852,
20429,1838,3748,
20479,1823,3827,
20583,1836,3779,
20374,1836,3794,
20358,1822,3799,
20436,1811,3835,
20421,1814,3771,
20295,1811,3799,
20286,1832,3758,
20452,1821,3812,
20319,1840,3826,
20337,1808,3812,
20258,1830,3809,
20416,1840,3786,
20522,1822,3911,
20487,1828,3825,
20329,1789,3788,
20404,1788,3813,
20523,1817,3750,
20393,1830,3750,
20267,1823,3843,
20342,1829,3865,
20308,1840,3787,
20359,1831,3849,
20406,1846,3781,
20400,1824,3779,
20350,1840,3859,
20417,1809,3786,
20572,1826,3807,
20445,1819,3784,
20304,1804,3808,
20417,1854,3791,
20416,1856,3814,
20401,1852,3758,
20401,1796,3779,
20427,1832,3786,
20355,1799,3794,
20465,1826,3792,
20322,1835,3791,
20359,1835,3873,
20328,1815,3915,
